train_acc,train_loss,val_acc,val_loss
0.03467368421052632,4.322926,0.05720000000000001,4.05814
0.06867368421052633,3.9956555,0.0964,3.8389175
0.10663157894736844,3.783042,0.0888,4.0499396
0.1496,3.5305762,0.19200000000000003,3.2871652
0.19071578947368423,3.3127067,0.19520000000000004,3.3360193
0.22745263157894738,3.1195626,0.2364,3.0276618
0.26680000000000004,2.8984406,0.3,2.7000277
0.29770526315789475,2.7249553,0.2712,2.881492
0.3275789473684211,2.5835476,0.34,2.4639854
0.35368421052631577,2.4503253,0.3696,2.3984218
0.3738105263157895,2.3606029,0.32400000000000007,2.7129502
0.39349473684210523,2.2591941,0.42280000000000006,2.1489768
0.4153684210526316,2.1715162,0.39199999999999996,2.3101826
0.42621052631578943,2.1159863,0.4,2.2708921
0.4494736842105263,2.0269234,0.4576,1.9737575
0.45494736842105266,1.9860753,0.3652,2.5151787
0.46749473684210524,1.9360547,0.4664000000000001,1.9217571
0.4865894736842105,1.8633329,0.47879999999999995,1.8676536
0.49006315789473687,1.8410333,0.4012,2.3370278
0.5008842105263158,1.7964468,0.49520000000000003,1.8205832
0.509621052631579,1.7564068,0.4644,2.001318
0.5150526315789474,1.7364812,0.48719999999999997,1.8812001
0.5274526315789474,1.6746963,0.5228,1.6941037
0.5333684210526316,1.6588446,0.46,2.0875213
0.5369052631578948,1.6354274,0.516,1.7643541
0.5549684210526316,1.5821764,0.53,1.7100447
0.5516,1.5833455,0.4192,2.1983688
0.5592631578947369,1.5471553,0.534,1.6703345
0.5709263157894737,1.508404,0.5176000000000001,1.7966428
0.5700421052631579,1.514043,0.4824,1.9190383
0.5781684210526316,1.4706526,0.5528,1.6077392
0.5798736842105263,1.4624366,0.47200000000000003,2.0565782
0.5847157894736841,1.4482747,0.5444,1.603326
0.5941473684210525,1.4122137,0.5488,1.6469023
0.5938105263157895,1.4088806,0.4584,2.0840929
0.6010105263157894,1.382868,0.5628,1.5717778
0.6077052631578946,1.3595062,0.5176,1.8071907
0.6019157894736843,1.3726134,0.5152,1.7931912
0.6147368421052631,1.33023,0.5744,1.5206228
0.6154526315789474,1.3308206,0.48160000000000003,1.97088
0.615536842105263,1.3130648,0.5524,1.6204039
0.627242105263158,1.2801263,0.5604,1.5838591
0.6238526315789473,1.2969601,0.5264,1.7754445
0.6293684210526316,1.2651807,0.574,1.5303193
0.6347157894736842,1.2449496,0.5404000000000001,1.7115445
0.6285684210526314,1.2580166,0.5468000000000001,1.6866813
0.6412631578947368,1.2250295,0.59,1.5089307
0.6434736842105264,1.2188916,0.49479999999999996,2.0184374
0.6433263157894737,1.2179645,0.5660000000000001,1.5323275
0.6505052631578948,1.1863863,0.5804,1.5499258
0.6462947368421053,1.1970313,0.5352,1.7373619
0.6525684210526315,1.1733623,0.5828,1.5110794
0.6585473684210527,1.1635296,0.5508,1.7811687
0.654,1.1767836,0.5576,1.6376679
0.6631578947368421,1.1370921,0.5836,1.5265731
0.6624,1.1377656,0.5456,1.8274821
0.6629684210526317,1.1408111,0.5863999999999999,1.5262642
0.6729052631578947,1.1071484,0.5716,1.5705001
0.6661263157894738,1.1216946,0.5196000000000001,1.9345256
0.6733684210526315,1.098648,0.588,1.5091351
0.6738526315789474,1.091858,0.5596000000000001,1.6721737
0.6766526315789473,1.09023,0.5432,1.7972152
0.6806736842105262,1.0683888,0.598,1.501047
0.6790526315789472,1.0718501,0.5367999999999999,1.9034542
0.6812,1.0681069,0.5724,1.5951613
0.6859789473684211,1.0480691,0.5871999999999999,1.5221622
0.685178947368421,1.0547464,0.5584,1.821707
0.6876421052631578,1.0382527,0.5892000000000001,1.5135672
0.6938526315789474,1.0222348,0.5664000000000001,1.7027208
0.6890947368421052,1.0343285,0.5724,1.6560097
0.6960631578947368,1.0073507,0.6056,1.495692
0.6982315789473683,1.0072622,0.5448000000000001,1.8431891
0.6934736842105264,1.0148959,0.596,1.5692139
0.7038315789473685,0.9851798,0.6016,1.5178635
0.7014736842105262,0.99322575,0.49040000000000006,2.2225487
0.7023578947368421,0.9803342,0.5875999999999999,1.5323714
0.7056631578947368,0.97160906,0.574,1.7047334
0.7028,0.9856903,0.5624,1.6771218
0.7123999999999999,0.95435137,0.5940000000000001,1.5301024
0.7090736842105263,0.9564968,0.5496,1.8787317
0.7079578947368421,0.96139926,0.5896,1.5669094
0.7165684210526316,0.9319866,0.5932,1.5538661
0.7120842105263158,0.9464706,0.5396,1.8624048
0.7169684210526315,0.9306221,0.5884,1.5572351
0.720336842105263,0.9176928,0.5636,1.7522763
0.7173263157894737,0.92656106,0.5728,1.7276727
0.7194736842105263,0.9143146,0.5976,1.5299665
0.7200631578947367,0.9127706,0.5508,1.813651
0.7236421052631579,0.9046462,0.5916,1.5682548
0.7286315789473685,0.88774824,0.606,1.586671
0.7273052631578947,0.90219456,0.5436,1.8918225
0.7263999999999999,0.8857872,0.6043999999999999,1.5499866
0.7307368421052631,0.87690943,0.5776,1.6662664
0.7255578947368421,0.89787084,0.5880000000000001,1.6670341
0.7349684210526316,0.87030804,0.6052,1.5518503
0.7339789473684212,0.86581683,0.5504000000000001,1.8257153
0.7330105263157894,0.87466913,0.5828,1.6398878
0.7380421052631578,0.8515882,0.6056,1.576326
0.7368421052631579,0.8577186,0.5579999999999999,1.7690799
0.7368,0.8574338,0.5988,1.5701652
