train_acc,train_loss,val_acc,val_loss
0.020757894736842104,4.5287037,0.0308,4.390879
0.03378947368421052,4.312211,0.045200000000000004,4.255625
0.04677894736842106,4.171494,0.056400000000000006,4.128935
0.054294736842105264,4.062123,0.07440000000000001,3.957092
0.066,3.9938142,0.06480000000000001,4.1905785
0.07597894736842106,3.933009,0.0864,3.8799217
0.08675789473684212,3.8578303,0.10600000000000001,3.76987
0.09726315789473684,3.7978747,0.08839999999999998,3.876355
0.1076842105263158,3.7427123,0.1216,3.613906
0.12263157894736844,3.6560824,0.134,3.5762568
0.13275789473684213,3.6029887,0.1356,3.6303866
0.1440842105263158,3.526396,0.16400000000000003,3.3908494
0.1572,3.4545228,0.15239999999999998,3.4414017
0.16595789473684214,3.3946197,0.1508,3.4313705
0.18145263157894737,3.3169527,0.21280000000000002,3.1680167
0.19157894736842104,3.253008,0.1848,3.2774334
0.20157894736842105,3.1905396,0.23200000000000004,3.0911207
0.21553684210526314,3.1251636,0.23520000000000002,3.0223207
0.21936842105263157,3.0848699,0.1912,3.2705364
0.22997894736842106,3.0296488,0.2464,2.932517
0.24130526315789474,2.9844809,0.218,3.0724835
0.24680000000000002,2.9539557,0.252,2.933507
0.2586526315789474,2.8986888,0.2844,2.8158503
0.2639578947368421,2.8626704,0.2128,3.2217312
0.2692842105263158,2.8327954,0.2892,2.7700863
0.2810105263157895,2.7777143,0.29480000000000006,2.7532673
0.2838736842105263,2.7616034,0.23040000000000002,3.0362082
0.2916842105263158,2.7140443,0.3012,2.6543038
0.3023368421052632,2.6762993,0.2652,2.8978765
0.3039578947368421,2.6576343,0.2852,2.7423806
0.31359999999999993,2.6135814,0.3116,2.5769956
0.3196631578947368,2.588398,0.2852,2.7558413
0.3207368421052632,2.5697682,0.326,2.5397904
0.33210526315789474,2.528294,0.33039999999999997,2.5314887
0.33389473684210524,2.5172167,0.26999999999999996,2.9287832
0.3390736842105263,2.485712,0.3392,2.4887648
0.34614736842105265,2.4464653,0.33320000000000005,2.5272732
0.34917894736842103,2.4458747,0.3336,2.5438213
0.35675789473684205,2.4044013,0.3559999999999999,2.4260926
0.36231578947368426,2.388398,0.31120000000000003,2.6762424
0.3608842105263158,2.3712006,0.35200000000000004,2.4139614
0.37151578947368413,2.3316572,0.35479999999999995,2.4031484
0.37092631578947366,2.3333583,0.308,2.608035
0.38046315789473684,2.3034015,0.37799999999999995,2.3135538
0.38122105263157896,2.28008,0.33879999999999993,2.4844694
0.38637894736842104,2.2819893,0.35359999999999997,2.3943036
0.394821052631579,2.2358804,0.3944,2.268181
0.39572631578947376,2.2259412,0.3632,2.4395578
0.39877894736842107,2.2232165,0.3872,2.2903004
0.40597894736842105,2.190516,0.38480000000000003,2.304772
0.4066947368421052,2.1809406,0.3404,2.505849
0.41075789473684216,2.165856,0.40639999999999993,2.2236238
0.41587368421052634,2.14763,0.3632,2.3893964
0.4166105263157895,2.137165,0.3912,2.3025348
0.42404210526315794,2.1011229,0.4032,2.1808622
0.42473684210526313,2.0986447,0.34199999999999997,2.5948305
0.43168421052631584,2.0893693,0.4192,2.196636
0.4333684210526316,2.0607822,0.41240000000000004,2.1809118
0.4343368421052632,2.0596218,0.38120000000000004,2.3453047
0.4359789473684211,2.0431058,0.426,2.1370018
0.4454315789473685,2.0221071,0.3928000000000001,2.291469
0.44292631578947367,2.02423,0.39679999999999993,2.227477
0.44941052631578954,1.9929726,0.4368000000000001,2.0771432
0.4507368421052632,1.9903035,0.39840000000000003,2.2504334
0.4505473684210526,1.9856838,0.4212,2.1778944
0.4570947368421053,1.95293,0.4152,2.1253054
0.4599578947368421,1.960429,0.39640000000000003,2.2878015
0.46482105263157897,1.9362651,0.4412,2.0628717
0.4624421052631579,1.9271672,0.4056,2.2295313
0.46743157894736836,1.9308355,0.4048,2.2208972
0.47107368421052637,1.9030409,0.44720000000000004,2.0228357
0.4732842105263158,1.8952866,0.33640000000000003,2.572899
0.4714947368421053,1.8888458,0.4352,2.0934963
0.48155789473684213,1.8677652,0.4312,2.1141567
0.47842105263157897,1.87042,0.3876,2.4041939
0.4843578947368421,1.8570354,0.44799999999999995,2.0231574
0.48585263157894737,1.8386141,0.4216,2.161406
0.4885263157894737,1.8426722,0.42239999999999994,2.1854246
0.49157894736842106,1.8119867,0.4508,2.002624
0.49071578947368416,1.8166201,0.3992,2.309964
0.49218947368421057,1.8158417,0.4388,2.0460904
0.49825263157894734,1.7927233,0.44160000000000005,2.0215623
0.4961684210526316,1.7967684,0.4224,2.1833243
0.5042105263157894,1.7729144,0.4608,1.9638171
0.5071157894736842,1.7609868,0.4348,2.0967612
0.5023578947368421,1.7731047,0.434,2.0922353
0.5080631578947368,1.746717,0.46519999999999995,1.946399
0.5076842105263157,1.7493336,0.42680000000000007,2.148311
0.5114105263157895,1.7394999,0.45879999999999993,1.9931566
0.5168421052631579,1.7158628,0.46159999999999995,2.0529914
0.508821052631579,1.7379926,0.41800000000000004,2.1531274
0.5161684210526315,1.7093946,0.4692,1.9499755
0.5182105263157895,1.7024437,0.44360000000000005,2.063632
0.516821052631579,1.7159362,0.45,2.0272663
0.5250315789473684,1.6872613,0.47080000000000005,1.9370074
0.5228842105263158,1.685064,0.4092,2.2042866
0.5240631578947369,1.6810796,0.46880000000000005,1.9487582
0.5325473684210527,1.6535826,0.46399999999999997,1.9351022
0.5288842105263157,1.6619966,0.40440000000000004,2.3231156
0.5288421052631579,1.6597916,0.4788,1.8960994
