train_acc,train_loss,val_acc,val_loss
0.038000000000000006,4.31899,0.0684,4.009003
0.07151578947368421,3.9646473,0.0932,3.8152957
0.1000421052631579,3.7869925,0.11600000000000002,3.7113547
0.14385263157894737,3.553247,0.18599999999999997,3.337808
0.18730526315789472,3.3383183,0.18720000000000003,3.3868062
0.21551578947368422,3.1733603,0.2212,3.0824966
0.2541473684210526,2.980219,0.2748,2.8108294
0.2843578947368421,2.8171937,0.2528,3.0144265
0.31164210526315794,2.6825376,0.3288,2.5873208
0.335978947368421,2.5522728,0.3400000000000001,2.5413551
0.35402105263157896,2.4658637,0.30879999999999996,2.7445188
0.37774736842105266,2.3496962,0.4012,2.2631266
0.3951157894736842,2.2620149,0.38439999999999996,2.3550003
0.405178947368421,2.2153752,0.36080000000000007,2.3947477
0.42793684210526317,2.119134,0.43560000000000004,2.0984616
0.43774736842105266,2.077974,0.35719999999999996,2.6416466
0.4501684210526316,2.0187056,0.4512,2.0618322
0.4632421052631579,1.9509393,0.4604,2.0003264
0.4725052631578947,1.9279256,0.4064,2.2870324
0.48334736842105264,1.8652114,0.48039999999999994,1.9307971
0.49713684210526315,1.8256615,0.44120000000000004,2.122552
0.4989263157894737,1.8089991,0.46519999999999995,2.0105577
0.5143157894736843,1.7437629,0.498,1.829543
0.5167157894736842,1.7320803,0.44439999999999996,2.1984806
0.5224421052631579,1.7024834,0.516,1.8260789
0.5369052631578948,1.6528921,0.5015999999999999,1.8240459
0.536778947368421,1.6480539,0.46480000000000005,2.0709028
0.5461894736842106,1.6063795,0.5312,1.7530192
0.5550526315789474,1.574529,0.4928,1.8855133
0.554421052631579,1.5765641,0.5124,1.8719265
0.5649052631578947,1.5287809,0.544,1.6972574
0.5671999999999999,1.5214652,0.49,2.0056832
0.5710947368421052,1.5053985,0.528,1.7222159
0.5800421052631578,1.4703572,0.5376,1.7078965
0.5795157894736842,1.4705328,0.482,1.9559933
0.5869684210526316,1.4354296,0.5364,1.6726996
0.5927789473684212,1.4183154,0.5156,1.8536673
0.5884842105263157,1.43348,0.49560000000000004,1.9325631
0.6015789473684211,1.384274,0.5508,1.605453
0.6017894736842105,1.385562,0.48440000000000005,2.0970113
0.6037894736842104,1.3705951,0.54,1.6630759
0.6147157894736842,1.3370392,0.5504,1.6765578
0.6106947368421052,1.350262,0.48160000000000003,2.1225185
0.6157052631578949,1.326003,0.5564,1.6101505
0.622778947368421,1.305864,0.5224,1.8567559
0.6181263157894737,1.3164016,0.5372,1.8225535
0.6291789473684211,1.276323,0.5636,1.5917253
0.6296842105263158,1.2778811,0.5116,1.9295363
0.629178947368421,1.2722121,0.5576000000000001,1.6125733
0.6378315789473685,1.2425272,0.556,1.6314663
0.6362526315789474,1.2513773,0.5148,1.8799148
0.6417684210526315,1.2245289,0.5648000000000001,1.6116116
0.6443578947368422,1.217461,0.5284,1.8507112
0.6420842105263158,1.2232112,0.5404000000000001,1.7531489
0.6505684210526316,1.1897911,0.5748,1.5714974
0.6507578947368421,1.1927456,0.488,2.0230918
0.6506526315789474,1.1841741,0.5692,1.624321
0.6593052631578947,1.1563454,0.5564,1.6652346
0.6569894736842103,1.1696022,0.522,1.86995
0.6604210526315789,1.1509285,0.574,1.6137053
0.6615157894736843,1.1396929,0.5492,1.8130988
0.6633263157894737,1.1428521,0.5396,1.7736205
0.6692421052631579,1.120254,0.5700000000000001,1.6213918
0.6671999999999999,1.122483,0.52,1.9856007
0.6689052631578948,1.1133615,0.5628,1.6415927
0.6757263157894736,1.0894991,0.5668,1.6873723
0.6696842105263159,1.1061072,0.5367999999999999,1.8523233
0.6752,1.0889101,0.584,1.6314093
0.6822736842105264,1.067933,0.5504,1.7557086
0.6791157894736842,1.0781336,0.56,1.7515483
0.6850105263157895,1.0540514,0.5828,1.596109
0.682757894736842,1.0571979,0.5356000000000001,1.8760875
0.6837263157894736,1.0574846,0.5748000000000001,1.6608663
0.6902947368421052,1.0332966,0.58,1.681887
0.6838315789473686,1.0475105,0.5212,1.9691283
0.6932631578947367,1.0281982,0.5728,1.620746
0.6933684210526316,1.0235826,0.5652,1.7019415
0.6882105263157894,1.0352783,0.5508000000000001,1.789408
0.6978315789473685,1.0011584,0.588,1.5981292
0.6946736842105263,1.0063243,0.5372,1.8737743
0.6957263157894736,1.0106753,0.5811999999999999,1.6443444
0.7045473684210526,0.98412395,0.5676000000000001,1.6874895
0.6975368421052632,1.002033,0.5144,2.0329282
0.7036631578947369,0.9794414,0.5836,1.6594979
0.708778947368421,0.9646699,0.536,1.8703777
0.7037263157894736,0.98040396,0.5516,1.783339
0.71,0.9571926,0.5736,1.6156842
0.7084,0.9573814,0.538,1.8864951
0.7123999999999999,0.9530255,0.566,1.6817435
0.7139578947368421,0.9397284,0.5796,1.6703261
0.7113894736842105,0.9457564,0.5352,1.950907
0.7151368421052632,0.9340182,0.586,1.6708002
0.7175789473684211,0.9222817,0.5744,1.8031883
0.7147368421052631,0.94185567,0.5668,1.7401778
0.7194947368421053,0.91628075,0.584,1.6567005
0.7229052631578947,0.9128791,0.542,1.9575773
0.7231157894736843,0.9104265,0.5736,1.7092125
0.7264421052631579,0.8930266,0.5844,1.6856093
0.7234105263157895,0.9053478,0.5312,1.9693398
0.7241473684210525,0.89898425,0.5784,1.6939664
