train_acc,train_loss,val_acc,val_loss
0.021684210526315792,4.435159,0.034800000000000005,4.24339
0.03715789473684211,4.2220573,0.0368,4.27505
0.054000000000000006,4.108676,0.052000000000000005,4.3018513
0.06696842105263158,4.0109806,0.0824,3.8819327
0.08210526315789474,3.9250813,0.08719999999999999,3.8730776
0.09551578947368422,3.8548648,0.09759999999999999,3.8044665
0.10709473684210527,3.7751176,0.12440000000000001,3.6485665
0.11947368421052633,3.7052486,0.10800000000000001,3.8274355
0.12947368421052632,3.6462717,0.1392,3.5659118
0.14324210526315787,3.5767968,0.1552,3.4518082
0.1494315789473684,3.5373216,0.11639999999999999,4.012831
0.15968421052631582,3.475062,0.17279999999999998,3.3355997
0.1735578947368421,3.423118,0.1104,3.8328452
0.17823157894736844,3.3934846,0.17,3.38869
0.18882105263157895,3.3276923,0.2148,3.1945138
0.19515789473684209,3.297797,0.1292,3.9183156
0.20345263157894736,3.2510557,0.22080000000000002,3.148378
0.2140842105263158,3.1979244,0.204,3.1758869
0.21894736842105264,3.172044,0.20120000000000002,3.2292855
0.2276,3.1180694,0.2548,3.0117702
0.23772631578947373,3.0719392,0.1912,3.5185342
0.24010526315789477,3.056732,0.22519999999999998,3.1615107
0.24962105263157897,3.0073085,0.2692,2.9002962
0.25694736842105265,2.9725783,0.19,3.472594
0.2593263157894737,2.9500997,0.28680000000000005,2.8829942
0.272,2.9011629,0.28519999999999995,2.870937
0.2689263157894737,2.8979294,0.21839999999999996,3.3069727
0.2805684210526316,2.8568535,0.29600000000000004,2.7769346
0.28585263157894736,2.8231213,0.252,3.031758
0.2902105263157895,2.8133569,0.2832,2.8662097
0.29686315789473683,2.769316,0.3036,2.7356122
0.29901052631578945,2.7497857,0.2704,2.8823462
0.303578947368421,2.7281146,0.3108,2.6934762
0.30978947368421056,2.6942747,0.3072,2.756208
0.3141894736842105,2.6828978,0.27160000000000006,2.9210315
0.31747368421052635,2.6541755,0.33240000000000003,2.6316879
0.32433684210526315,2.622257,0.3092,2.734765
0.3256631578947368,2.6226876,0.3024,2.7568436
0.3324,2.5819495,0.3432,2.567734
0.3358736842105263,2.5688698,0.2552,3.2216568
0.3408842105263157,2.550696,0.3336,2.552975
0.3460421052631578,2.5231233,0.3368,2.5244656
0.3422947368421052,2.5247796,0.2688,2.9583204
0.3484631578947368,2.4959555,0.3604,2.4595556
0.35418947368421055,2.4727864,0.3256,2.672188
0.35650526315789466,2.473457,0.3372,2.5846546
0.36402105263157897,2.4362435,0.36840000000000006,2.4546065
0.3654736842105263,2.430173,0.28480000000000005,2.974072
0.3651578947368421,2.424219,0.3496000000000001,2.500051
0.37351578947368425,2.3873262,0.35159999999999997,2.4729586
0.37069473684210524,2.38938,0.318,2.679065
0.37418947368421057,2.3675468,0.3771999999999999,2.3769157
0.38021052631578944,2.351671,0.33519999999999994,2.571879
0.3785263157894737,2.350044,0.3208,2.7408512
0.3854105263157895,2.3174498,0.38439999999999996,2.334942
0.38526315789473686,2.3187156,0.3499999999999999,2.485656
0.3867157894736842,2.3077188,0.37160000000000004,2.3872225
0.39585263157894734,2.281691,0.38,2.337159
0.3932,2.2839422,0.324,2.7194338
0.39629473684210526,2.2715626,0.39520000000000005,2.2764704
0.4032,2.2475226,0.38,2.368009
0.3988842105263158,2.2496269,0.36080000000000007,2.4858308
0.4064631578947369,2.234085,0.4044,2.278426
0.4066947368421053,2.2208753,0.3324,2.7012167
0.40913684210526313,2.2201428,0.3912,2.2871552
0.41650526315789477,2.1884613,0.38839999999999997,2.319839
0.4135578947368421,2.1918595,0.3356,2.6184204
0.4182947368421053,2.181042,0.41519999999999996,2.21382
0.41640000000000005,2.170988,0.3408,2.6652482
0.4171157894736842,2.1685212,0.3832,2.3226414
0.4269052631578947,2.1437402,0.4116,2.1875296
0.42473684210526313,2.132508,0.3308,2.765148
0.4261052631578947,2.1426554,0.40759999999999996,2.24757
0.4306105263157895,2.1164978,0.3856,2.3283997
0.43225263157894733,2.117226,0.34080000000000005,2.613189
0.4321052631578947,2.103875,0.42519999999999997,2.1712208
0.43465263157894735,2.0890286,0.31679999999999997,2.7792268
0.433978947368421,2.0967467,0.39239999999999997,2.315094
0.4389052631578948,2.075696,0.43559999999999993,2.1241186
0.4408842105263158,2.0724683,0.3624,2.5503068
0.43978947368421045,2.0697143,0.43200000000000005,2.1598663
0.44734736842105266,2.0473454,0.41479999999999995,2.2196436
0.4478736842105263,2.0474255,0.36519999999999997,2.4023795
0.4472,2.0408957,0.436,2.1221037
0.4486526315789474,2.0205338,0.38,2.417266
0.45128421052631584,2.032045,0.4236,2.196715
0.456021052631579,2.0056844,0.4412,2.0986123
0.45816842105263156,2.005717,0.4068,2.218243
0.45412631578947366,2.0054634,0.42480000000000007,2.1493356
0.4616421052631579,1.9801188,0.42479999999999996,2.1912775
0.4562947368421053,1.9931271,0.36,2.5574932
0.46225263157894736,1.9766711,0.44439999999999996,2.0664654
0.4673052631578947,1.963603,0.40759999999999996,2.2913566
0.4601263157894737,1.9750578,0.4068,2.2584226
0.46749473684210524,1.9472594,0.4484,2.0606513
0.4671157894736842,1.9516699,0.40240000000000004,2.2954507
0.4674736842105263,1.9491887,0.45,2.087547
0.4726105263157895,1.9298655,0.44720000000000004,2.0715249
0.46976842105263156,1.9355111,0.38520000000000004,2.436046
0.4769473684210527,1.915276,0.4640000000000001,2.037806
