train_acc,train_loss,val_acc,val_loss
0.01915789473684211,4.438538,0.0268,4.272403
0.029705263157894735,4.2640805,0.0436,4.153905
0.05065263157894737,4.1136785,0.0668,3.9879665
0.07791578947368422,3.935903,0.10159999999999998,3.8048382
0.09747368421052632,3.8136947,0.10880000000000001,3.762929
0.11587368421052632,3.7113986,0.1136,3.6588984
0.14145263157894736,3.5678036,0.154,3.4752762
0.1631578947368421,3.4440708,0.1552,3.474156
0.18606315789473682,3.3078775,0.19560000000000002,3.224959
0.2110736842105263,3.1826742,0.2232,3.1251116
0.22966315789473685,3.082798,0.22640000000000002,3.097589
0.25522105263157896,2.9555118,0.2872,2.9038322
0.2751368421052632,2.8519876,0.2692,2.9210546
0.2882315789473684,2.7763102,0.2736,2.8773823
0.3099368421052632,2.6797256,0.32280000000000003,2.7013903
0.32178947368421046,2.6139822,0.3132,2.7752795
0.3349263157894737,2.5525,0.3328,2.5976238
0.34829473684210527,2.477945,0.3408,2.5923028
0.3585894736842105,2.4392798,0.3256,2.650722
0.36837894736842103,2.377223,0.36479999999999996,2.4168024
0.3792842105263157,2.3322616,0.35839999999999994,2.4681883
0.3873894736842105,2.3012028,0.3628,2.4597933
0.39458947368421055,2.24774,0.38599999999999995,2.3267548
0.4042315789473684,2.209825,0.3664,2.5021281
0.41225263157894737,2.1796262,0.39680000000000004,2.296113
0.4243789473684211,2.127788,0.40559999999999996,2.2843735
0.4273052631578948,2.1173124,0.38839999999999997,2.356803
0.4376631578947368,2.0687943,0.4268,2.1827865
0.4433473684210526,2.0426598,0.4004,2.229578
0.44351578947368425,2.0382938,0.40240000000000004,2.3184962
0.4585052631578948,1.9801475,0.43520000000000003,2.1142416
0.4615578947368421,1.9558917,0.39919999999999994,2.252456
0.46381052631578945,1.9523875,0.45159999999999995,2.0748208
0.4778526315789474,1.8958426,0.4391999999999999,2.1152241
0.4762526315789474,1.9062274,0.41839999999999994,2.1715639
0.4854526315789473,1.8601048,0.4648,2.0251322
0.49157894736842106,1.837551,0.44719999999999993,2.1307473
0.48760000000000003,1.8493042,0.45720000000000005,2.0855856
0.5018526315789473,1.7955923,0.4628,2.0343292
0.5025894736842106,1.7951316,0.4156,2.2170103
0.5048631578947368,1.7788898,0.46159999999999995,2.0363317
0.514378947368421,1.7400187,0.466,2.0137498
0.510463157894737,1.7499784,0.44120000000000004,2.1406028
0.5176000000000001,1.7224507,0.4732,1.9583237
0.5233473684210527,1.7037408,0.46720000000000006,2.0432818
0.5248631578947368,1.701598,0.47759999999999997,2.0341854
0.5316000000000001,1.6689502,0.48120000000000007,1.9650975
0.5341894736842105,1.664714,0.46919999999999995,2.047206
0.5365684210526317,1.6505895,0.48200000000000004,1.9739091
0.5424210526315789,1.6193866,0.4876,1.9861348
0.5385684210526317,1.6346225,0.4708,2.0338807
0.5439578947368421,1.6090381,0.488,1.9224129
0.5489894736842105,1.5887425,0.47839999999999994,2.0123987
0.5460631578947368,1.6050804,0.4696,2.037891
0.5577473684210527,1.5656238,0.4968,1.900638
0.5545684210526316,1.5700076,0.46680000000000005,2.0741572
0.5576842105263158,1.5674367,0.49800000000000005,1.954032
0.5629684210526317,1.5339006,0.4804,1.9402806
0.5606947368421054,1.5440495,0.4756,2.0457203
0.5633473684210526,1.5267267,0.4984,1.9091262
0.5677052631578947,1.5165445,0.46480000000000005,2.081825
0.5687578947368421,1.5158542,0.4856,1.9807988
0.5740421052631579,1.4911164,0.5032,1.8852812
0.5732210526315789,1.4982436,0.48519999999999996,2.0323255
0.5707157894736843,1.494907,0.49999999999999994,1.9222367
0.5808210526315789,1.4518181,0.5075999999999999,1.895179
0.5787789473684211,1.4774601,0.47480000000000006,2.0345936
0.5825052631578946,1.4541596,0.5112,1.882031
0.5833684210526316,1.4420931,0.48719999999999997,1.9292194
0.5810736842105263,1.4607712,0.48719999999999997,1.9203862
0.5895578947368421,1.42322,0.5216,1.8460956
0.5887157894736843,1.4271129,0.4736,2.095429
0.5883578947368422,1.426712,0.5087999999999999,1.9168924
0.5974736842105264,1.393171,0.5128,1.9367578
0.5929894736842104,1.4137425,0.4792,2.0967736
0.5998105263157896,1.389126,0.5147999999999999,1.8784195
0.5968631578947369,1.3868849,0.49080000000000007,2.0407264
0.5930526315789475,1.4057684,0.4844,1.9727794
0.6036210526315791,1.3732492,0.5172000000000001,1.8906723
0.6047999999999999,1.3652564,0.5016,1.9714934
0.6022947368421053,1.3722687,0.508,1.915758
0.6082315789473685,1.3494698,0.5156000000000001,1.9116243
0.6029894736842105,1.3683306,0.48879999999999996,1.9884895
0.6082315789473685,1.3522409,0.5276000000000001,1.8446028
0.6140842105263157,1.3330939,0.5168,1.9114022
0.6071368421052631,1.3497643,0.4952,1.9928769
0.6166105263157896,1.3172745,0.518,1.8399796
0.6146736842105264,1.3320602,0.47839999999999994,2.051262
0.6130736842105264,1.3312413,0.5224,1.8746876
0.6198105263157894,1.3124524,0.508,1.8939382
0.6157894736842106,1.3255264,0.486,2.0337262
0.6198105263157894,1.309946,0.5164,1.8492557
0.620442105263158,1.2932175,0.514,1.8512907
0.6180421052631578,1.3044488,0.5088,1.8989753
0.627621052631579,1.2836369,0.5288,1.8766365
0.6230736842105262,1.2931453,0.49920000000000003,2.045307
0.6221684210526316,1.2866995,0.5112000000000001,1.9355899
0.6298315789473684,1.2702726,0.5096,1.9158795
0.6248842105263159,1.2862033,0.4988,1.9434489
0.6293684210526317,1.2731831,0.5243999999999999,1.8513293
