train_acc,train_loss,val_acc,val_loss
0.037936842105263165,4.3237195,0.0684,4.042385
0.0731578947368421,3.9765184,0.0944,3.8446841
0.10835789473684211,3.7867677,0.0944,3.8569067
0.14652631578947367,3.5616066,0.172,3.3695078
0.18503157894736844,3.3543248,0.18080000000000002,3.3993323
0.21338947368421052,3.1828592,0.2232,3.1019595
0.25109473684210526,2.9876316,0.28120000000000006,2.8439832
0.27924210526315785,2.8291173,0.2372,3.0319893
0.30585263157894743,2.6912506,0.33480000000000004,2.5787983
0.33854736842105265,2.5322428,0.35040000000000004,2.5000029
0.3579789473684211,2.4361956,0.30519999999999997,2.7679827
0.38164210526315784,2.3170466,0.39,2.261922
0.4026526315789474,2.2224593,0.37120000000000003,2.4009345
0.4160421052631579,2.1657999,0.38199999999999995,2.367364
0.43696842105263156,2.0706666,0.43119999999999997,2.0671072
0.44671578947368423,2.027324,0.39039999999999997,2.3345535
0.460421052631579,1.9740026,0.456,2.0157864
0.4747789473684211,1.9087667,0.4604,1.9745482
0.4804,1.8783655,0.406,2.2626219
0.4951578947368421,1.8203783,0.4876,1.8858359
0.5022947368421053,1.7928762,0.4412,2.1330943
0.507578947368421,1.7672726,0.4539999999999999,2.0401087
0.5197263157894737,1.709346,0.5032,1.7822068
0.525242105263158,1.7007121,0.42800000000000005,2.214589
0.5292631578947369,1.6756394,0.5132,1.7949061
0.5433263157894737,1.6219475,0.49439999999999995,1.7971617
0.5424210526315789,1.617556,0.46879999999999994,2.0293288
0.5521052631578948,1.5735455,0.5247999999999999,1.7347624
0.5595368421052631,1.544568,0.47600000000000003,1.967975
0.5589894736842105,1.5506135,0.4916,1.8730618
0.5728000000000001,1.5011227,0.526,1.7109282
0.5714315789473683,1.4997631,0.442,2.247825
0.5749894736842105,1.4813758,0.5292000000000001,1.7138541
0.5878736842105263,1.4466295,0.5256000000000001,1.7384255
0.5824631578947369,1.4473556,0.49040000000000006,1.9050745
0.5912,1.4152546,0.5408,1.6455547
0.5981473684210526,1.3970546,0.5115999999999999,1.8580631
0.5957473684210527,1.4025196,0.5207999999999999,1.7821518
0.6038526315789473,1.3686491,0.5604,1.5941194
0.6088210526315788,1.3622674,0.48560000000000003,1.9841628
0.6104421052631579,1.3518481,0.5408,1.6464243
0.6186315789473684,1.3170295,0.5372,1.6593705
0.6152631578947368,1.3300279,0.5108,1.8773673
0.620736842105263,1.3007922,0.556,1.6002526
0.6259368421052631,1.279553,0.5287999999999999,1.7815299
0.6211368421052632,1.2932732,0.534,1.7518986
0.6339157894736842,1.2538935,0.5588000000000001,1.5680503
0.6328842105263158,1.2580206,0.49199999999999994,2.041875
0.6340842105263158,1.2506987,0.566,1.5664514
0.6402947368421052,1.2304913,0.5628,1.6418142
0.6393052631578948,1.2289348,0.5192,1.8374058
0.6450526315789473,1.2062212,0.5807999999999999,1.5722417
0.6500210526315789,1.1948324,0.5292,1.761611
0.6460631578947368,1.2076178,0.5388,1.6820847
0.6562736842105263,1.168532,0.5764,1.5654451
0.6534526315789473,1.1794087,0.5256000000000001,1.8667054
0.6535578947368421,1.1710712,0.5696,1.5863589
0.6613684210526315,1.1418195,0.5604,1.5982656
0.6578105263157894,1.1556106,0.5144000000000001,1.9867339
0.6625894736842106,1.1402372,0.584,1.5555365
0.6665894736842105,1.1279975,0.5548000000000001,1.7768904
0.6643157894736841,1.1307384,0.5548,1.6766244
0.6694736842105263,1.1099434,0.5864,1.555822
0.6708842105263157,1.1060917,0.5024000000000001,2.0635028
0.6717894736842105,1.105703,0.5648,1.6001505
0.6755368421052631,1.0812063,0.5832,1.5984498
0.6762526315789473,1.0880901,0.5332,1.9346548
0.679178947368421,1.0792898,0.5912,1.5949968
0.6850736842105263,1.0619452,0.546,1.7882702
0.6777684210526316,1.0753881,0.5472,1.7615428
0.6859368421052632,1.0435963,0.5976,1.5329071
0.6851789473684211,1.0451639,0.5448000000000001,1.8111817
0.6849473684210526,1.0563804,0.5732,1.5938051
0.6906315789473685,1.025578,0.5856,1.6080868
0.6889894736842105,1.0408409,0.5192,1.9952424
0.6950736842105263,1.0172776,0.5895999999999999,1.5717225
0.6976631578947368,1.0070928,0.5436,1.8050951
0.694,1.0218705,0.5572,1.7758924
0.7029263157894736,0.9918046,0.5964,1.5866752
0.6969684210526316,1.0023113,0.5324,1.9767463
0.7004,0.996353,0.5916,1.6278359
0.704336842105263,0.97079945,0.58,1.6471552
0.7027157894736843,0.98693293,0.5416,1.9130101
0.7083157894736843,0.9655498,0.596,1.6078817
0.7117052631578947,0.95200086,0.5596,1.8159982
0.7092631578947368,0.96683466,0.5628,1.7931765
0.7121894736842105,0.9451175,0.5995999999999999,1.5868793
0.7120631578947368,0.9479022,0.5436000000000001,1.8830878
0.7133052631578948,0.9465035,0.5836,1.6248422
0.7185263157894737,0.92172766,0.5920000000000001,1.629316
0.7140421052631578,0.9419377,0.5264,2.106822
0.7198736842105264,0.92439514,0.5948,1.6057007
0.7196631578947369,0.918654,0.5776,1.7662721
0.7190526315789474,0.92492473,0.5684,1.7339652
0.7229263157894735,0.9058676,0.598,1.608131
0.7264421052631578,0.8968941,0.5504000000000001,1.8886915
0.7229263157894736,0.9076924,0.5888,1.6531895
0.7298105263157894,0.88551784,0.5863999999999999,1.6515492
0.7227789473684211,0.9019012,0.5204,2.1071677
0.7282315789473683,0.8849984,0.5844,1.6739993
